method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
singleR...20,0.276502598960742,0.4528774064840065,0.4316742232867722,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
cellassign...21,0.07589961106850744,0.1907161280805424,0.46864637716895763,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
scmap_cluster...22,0.7621505704373315,0.7271549475940373,0.8003235764235701,0.13108859104282444,9,0.20921869892121608,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
scmap_cell...23,0.5511712956055559,0.6467380352921699,0.652753399040286,0.38411245505067015,9,0.38411245505067015,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
chetah...24,0.7632068345645328,0.7018351318109501,0.8014232323087972,0.08695652173913043,9,0.2069303694017653,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
singlecellnet...25,0.9038931439180671,0.8488567049635997,0.9202132061631518,0,8,0.2167374959136973,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
garnett...26,0.6130171939122059,0.6237816908797281,0.6913155130577282,0.10820529584831644,9,0.3295194508009153,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
singleR...27,0.8775670411697434,0.8229104435098256,0.8975958217310347,0,8,0.21967963386727687,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
cellassign...28,0.46172646224666736,0.5078499559690977,0.6410924732158482,0,5,0.525335076822491,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
scmap_cluster...29,0.994765197483941,0.9596750618809909,0.9964779213495976,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
scmap_cell...30,0.9965986792352677,0.9672077448666341,0.9977135253130962,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
chetah...31,0.9893550852413974,0.9330225216518394,0.9928358861622526,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
singlecellnet...32,0.9984140960823868,0.9779243872869056,0.9989338270284365,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
garnett...33,0.9641881606545373,0.8916389304815188,0.9759301350874637,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
singleR...34,0.996100888162135,0.966443484347965,0.9973774939631589,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
cellassign...35,0.9353201213959884,0.8095977194810028,0.9582723387434535,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
scmap_cluster...36,0.3441267709250016,0.5006176050590141,0.46233974506463377,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
scmap_cell...37,0.10439554787348293,0.2747290523391933,0.42873640270878954,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
chetah...38,0.41622499013630987,0.4823516139721808,0.5195095310165966,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
singlecellnet...39,0.7402164209105554,0.7030310558266321,0.793915636576347,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
garnett...40,0.2112252167641898,0.30390894447757605,0.42952226009964034,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
singleR...41,0.6921674248433495,0.6654772115953628,0.7495044338813664,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
cellassign...42,0.13545680719268263,0.2063029396749494,0.49211819096076853,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
seurat...43,0.5009063365582753,0.5861224628537585,0.6225775827320201,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,NA
tscan...44,0.3531591932265252,0.5353239372904764,0.45040942172004705,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,NA
sc3...45,0.4661262792173372,0.5730517613312207,0.5849767862474934,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,NA
liger...46,0.24952515597822092,0.3845989137617684,0.4717638616380586,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,NA
seurat...47,0.9831196685889342,0.8684927759145626,0.9918641601590871,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,TRUE
tscan...48,0.4495679569862885,0.5507157794175386,0.6768540093084034,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,TRUE
sc3...49,0.9822572788809112,0.8730589887113798,0.9914165728174751,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,TRUE
liger...50,0.8216840206950663,0.6677687454234909,0.9098141506324714,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,TRUE
seurat...51,0.3265380234460664,0.434753924561015,0.5216350337632267,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
tscan...52,0.2586088207523734,0.44438134129871537,0.3941018320457373,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
sc3...53,0.27459258046924495,0.4161765925033922,0.46801574762752096,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
liger...54,0.07623481335882153,0.19010004047495474,0.4000618096749416,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9396155057788501,1.9119929844029835,0.05072678730347078,0.0013349154553544892,8,0.20890740147388656,0.9780083264810937,3121,20226,0.05,FALSE
seurat...55,0.6527318638098673,0.703978633615833,0.7086187908159647,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
tscan...56,0.6143146905180444,0.6965837164936245,0.6754458854425677,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
sc3...57,0.8562370071184103,0.8131702530101229,0.8797894962755078,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
liger...58,0.5233886774474618,0.6322123988184207,0.5988647441487956,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,NA
seurat...59,0.7719181284041292,0.7430089522185465,0.8453161310560996,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
tscan...60,0.8187828693195588,0.7480014533662365,0.8765265095688927,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
sc3...61,0.9961257657421148,0.9654847783998541,0.9973936296089619,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
liger...62,0.5944659058713484,0.6310180932432108,0.7207655638983347,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,TRUE
seurat...63,0.4333823869052551,0.5545879979655218,0.5591075098216692,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
tscan...64,0.3413960749607541,0.5209518679105234,0.4714703716607785,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
sc3...65,0.6089814792343597,0.6312504728856106,0.684812951102458,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
liger...66,0.3458674974613826,0.48597931273967643,0.503580917441976,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9502646700161304,1.9079055461273966,0.15044991594976762,0.03394146148521704,8,0.21052631578947367,0.9466122227136722,3059,20226,0.95,FALSE
