method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,train_dataset,train_complexity,train_entropy,train_seq_depth_med,train_seq_depth_IQR,train_cell_types,train_cell_type_max_pctg,train_sparsity,train_sample_num,train_gene_num,test_dataset,test_complexity,test_entropy,test_seq_depth_med,test_seq_depth_IQR,test_cell_types,test_cell_type_max_pctg,test_sparsity,test_sample_num,test_gene_num,batch_effects_amount,batch_effects_removed,assigned
scmap_cell...65,0,5.412869961176508e-16,0.5000639233193654,1,1,-Inf,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
chetah...66,0.4614246112964412,0.47678660216488544,0.6101712189313836,0.4383327639221045,6,0.4383327639221045,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
singlecellnet...67,0,5.412869961176508e-16,0.5000639233193654,1,1,-Inf,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
garnett...68,0,5.412869961176508e-16,0.5000639233193654,1,1,1,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
singleR...69,0.6005693495802596,0.516557622978471,0.7121980838629896,0.4229586607447899,6,0.4229586607447899,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
cellassign...70,0,5.412869961176508e-16,0.5000639233193654,0,1,1,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
scmap_cluster...71,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
scmap_cell...72,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
chetah...73,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
singlecellnet...74,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
garnett...75,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
singleR...76,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
cellassign...77,NA,NA,NA,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
scmap_cluster...78,0,5.412869961176508e-16,0.5000639233193654,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
scmap_cell...79,0,5.412869961176508e-16,0.5000639233193654,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
chetah...80,0.4614246112964412,0.47678660216488544,0.6101712189313836,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
singlecellnet...81,0,5.412869961176508e-16,0.5000639233193654,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
garnett...82,0,5.412869961176508e-16,0.5000639233193654,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
singleR...83,0.6005693495802596,0.516557622978471,0.7121980838629896,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
cellassign...84,0,5.412869961176508e-16,0.5000639233193654,NA,NA,NA,TRUE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
seurat...85,0.3961184092310837,0.5103048085614104,0.5518758610942384,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,NA
tscan...86,0.11082862182996482,0.1505347831706833,0.31497776610875605,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,NA
sc3...87,0.1722080908268868,0.2640393577603655,0.4107978463577072,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,NA
liger...88,0.5090037446954307,0.6042724707722998,0.6061502142155527,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,NA
seurat...89,0.9882113241718162,0.7496176815980738,0.998196221006783,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,TRUE
tscan...90,0.025603696818544734,0.06336665509844054,0.6191772760546795,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,TRUE
sc3...91,0.9806160892012376,0.6955873196214961,0.9970650824279669,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,TRUE
liger...92,0.7829669562302729,0.6433382787915846,0.960223051421664,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,TRUE
seurat...93,0.37162005177686347,0.4920728414806292,0.5365815203157184,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,FALSE
tscan...94,0.11496101451969831,0.15517778329907006,0.3188087397507474,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,FALSE
sc3...95,0.1559107476214752,0.2493208534826265,0.40231438110604606,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,FALSE
liger...96,0.4868783045165403,0.5897216367121859,0.5906011756397024,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8920681447759645,1.6408641369006336,0.07157846974079746,0.0611139470251262,8,0.4103177314656645,0.9658568741809688,2927,17631,PBMC_AllCells_withLabels,0.9459134290866236,1.9791732004479081,0.07957574726334297,0.026827746582723605,8,0.17662951705504898,0.9662907227339798,2961,17631,735.447146316415,FALSE,FALSE
seurat...97,0.7553798284172354,0.7257055684706791,0.8161664649293766,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,NA
tscan...98,0.300578268549358,0.30787202164079064,0.5164652390567108,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,NA
sc3...99,0.604855826512545,0.5576209585308759,0.7038823460406181,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,NA
liger...100,0.569365088575869,0.5356704931544947,0.6684362128583444,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,NA
seurat...101,0.6379370634222423,0.5728068035820127,0.8692792532811767,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,TRUE
tscan...102,0.1544003266702963,0.16130433674283315,0.7618970741079311,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,TRUE
sc3...103,0.15718878636671968,0.17351789747586557,0.7916802150149936,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,TRUE
liger...104,0.6513891485236142,0.5860436481649274,0.8550547740709965,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,TRUE
seurat...105,0.7527074489880811,0.723413844645638,0.8148022431992654,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,FALSE
tscan...106,0.28847465561964036,0.2997105326145826,0.5112251274104808,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,FALSE
sc3...107,0.603946702198195,0.554719860145909,0.7039804368785573,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,FALSE
liger...108,0.5598971405259177,0.5297536351761623,0.662127033871869,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.9476657448856904,1.9791732004479081,0.0711034141514102,0.02572983671449778,8,0.17662951705504898,0.9698014147633569,2961,20210,GSE96583_8_Ctrl_Pats,0.8860374149599841,1.6408641369006336,0.06288965858485898,0.05390895596239485,8,0.4103177314656645,0.9703252676415911,2927,20210,768.936230306256,FALSE,FALSE
seurat...109,0.34502748857455084,0.47799070294170587,0.45270202715154834,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,NA
tscan...110,0.16757350706716867,0.22945350146260957,0.3291623780878674,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,NA
sc3...111,0.39568218757765483,0.49786327332893765,0.4923404585347153,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,NA
seurat...112,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,TRUE
tscan...113,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,TRUE
sc3...114,NA,NA,NA,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,TRUE
seurat...115,0.34502748857455084,0.47799070294170587,0.45270202715154834,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,FALSE
tscan...116,0.16757350706716867,0.22945350146260957,0.3291623780878674,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,FALSE
sc3...117,0.39568218757765483,0.49786327332893765,0.4923404585347153,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.7458019093026144,1.6408641369006336,1.0000126604182638,1.58025677900131e-4,8,0.4103177314656645,0,2927,8073,PBMC_AllCells_withLabels,0.7625564453272975,1.9791732004479081,0.9999801670553027,1.237001696619e-4,8,0.17662951705504898,0,2961,8073,2.0224697880663314,TRUE,FALSE
seurat...118,0.38913026519784877,0.4657954573506398,0.5224609247183045,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
tscan...119,0.23205119010763112,0.2927104486792567,0.408387408862329,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
sc3...120,0.33352944147571334,0.3855921612779965,0.4741245905349413,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,NA
seurat...121,NA,NA,NA,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
tscan...122,NA,NA,NA,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
sc3...123,NA,NA,NA,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,TRUE
seurat...124,0.38913026519784877,0.4657954573506398,0.5224609247183045,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
tscan...125,0.23205119010763112,0.2927104486792567,0.408387408862329,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
sc3...126,0.33352944147571334,0.3855921612779965,0.4741245905349413,NA,NA,NA,FALSE,PBMC_AllCells_withLabels,0.7370026973134763,1.9791732004479081,0.999985053005148,1.4301789093684736e-4,8,0.17662951705504898,0,2961,9179,GSE96583_8_Ctrl_Pats,0.7842590352584322,1.6408641369006336,0.9999805334118116,1.4056114320615265e-4,8,0.4103177314656645,0,2927,9179,2.0968871659786887,TRUE,FALSE
