method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,train_dataset,train_complexity,train_entropy,train_seq_depth_med,train_seq_depth_IQR,train_cell_types,train_cell_type_max_pctg,train_sparsity,train_sample_num,train_gene_num,test_dataset,test_complexity,test_entropy,test_seq_depth_med,test_seq_depth_IQR,test_cell_types,test_cell_type_max_pctg,test_sparsity,test_sample_num,test_gene_num,assigned
singlecellnet...67,0.569449800923465,0.4883888553445616,0.7096095787328798,0.0010699001426533524,9,0.5517118402282454,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,NA
garnett...68,0.062378339745704225,0.21948906855672234,0.35949775749425555,0.5848787446504993,8,0.5848787446504993,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,NA
singleR...69,0.5635701528253685,0.4781392452566322,0.6964596319379314,0,8,0.4768188302425107,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,NA
cellassign...70,0.6227627190319689,0.6039820186170494,0.7449734281752792,0,8,0.5492154065620543,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,NA
scmap_cluster...71,0.8656547087831813,0.8094045203710579,0.9732653278336068,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
scmap_cell...72,0.8504622931175146,0.7162874063532622,0.9736229295956479,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
chetah...73,0.30435096111295645,0.4041345120100777,0.7790519979565126,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
singlecellnet...74,0.8893770594696375,0.7510956469260874,0.9799340622352255,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
garnett...75,0.4682139557202956,0.3955298956613462,0.8383353489706534,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
singleR...76,0.7543984776356776,0.612902951124321,0.9527522435019067,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
cellassign...77,0.566192727151607,0.38574945660858206,0.9372348726474501,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,TRUE
scmap_cluster...78,0.0576380894841773,0.20083644975621376,0.39279308289108783,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
scmap_cell...79,0.064938924859324,0.23054454242621758,0.3966285209057526,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
chetah...80,0.1305030639379928,0.2476203009342413,0.35388659127604466,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
singlecellnet...81,0.5400779614120726,0.4822644921522573,0.6811398274590753,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
garnett...82,0.0445308832597053,0.1973048153671993,0.3487221592555975,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
singleR...83,0.5318749360634948,0.4710168412275129,0.6672701133764842,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
cellassign...84,0.6086413832626385,0.6048711266936345,0.7278922928418852,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8976654177026535,1.6536120995775543,0.07742569677344743,0.06800046258818088,8,0.41740360806508664,0.964695742932859,2827,17294,GSE96583_batch1_3_samples,0.9211999693123131,1.6448547923467098,0.047241817971550824,0.025037585289695852,8,0.42796005706134094,0.9780908446309168,2804,17294,FALSE
scmap_cluster...85,0.13148347452111772,0.32468321522629623,0.40194206370553626,0.5644004099760848,8,0.5644004099760848,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
scmap_cell...86,0.1960909016974193,0.36773442980357074,0.4357443046826213,0.5155449265459515,9,0.5155449265459515,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
chetah...87,0.5236358125696138,0.48689787756097713,0.6534731623443983,0.3160232319781346,8,0.417833959685685,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
singlecellnet...88,0.792699061490167,0.7192523732020863,0.8439212426574731,3.4164673727365904e-4,9,0.4151007857874957,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
garnett...89,0.48179986991916784,0.38943677311697283,0.6527777995069094,0.4243252476938845,6,0.44140758455756746,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
singleR...90,0.7626646100601947,0.6937850745690618,0.8230086833959788,0,8,0.4314998291766314,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
cellassign...91,0.6937469987582208,0.6843856783206658,0.771229504163762,0,8,0.36624530235736247,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,NA
scmap_cluster...92,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
scmap_cell...93,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
chetah...94,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
singlecellnet...95,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
garnett...96,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
singleR...97,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
cellassign...98,1,NA,1,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,TRUE
scmap_cluster...99,0.1305769069518738,0.32389839602308934,0.4018012754672703,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
scmap_cell...100,0.19524638392125207,0.36652953472650607,0.43567192734962845,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
chetah...101,0.5232169222528458,0.4857206854225048,0.6534612709498892,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
singlecellnet...102,0.7928020429480291,0.718862858548827,0.844096260490671,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
garnett...103,0.48347487989279064,0.39158364729083456,0.6539759862999235,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
singleR...104,0.762590157188071,0.6933844198316099,0.8230755589519165,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
cellassign...105,0.6948303853947563,0.6850241131725923,0.7720931051697446,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9221351017723327,1.6455504675603698,0.04758418740849195,0.025791192701880843,8,0.4276550249465431,0.978323523908231,2806,17758,GSE96583_8_Ctrl_Pats,0.8985035060941358,1.6408641369006336,0.07039080977587567,0.06062056537898412,8,0.4103177314656645,0.9662221077799068,2927,17758,FALSE
scmap_cluster...106,0.05702086070396707,0.12955023157948292,0.45985120906546495,0.8312698974177574,4,0.8312698974177574,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
scmap_cell...107,0.13719028284618176,0.2696456252048617,0.4250653107202267,0.5935620799434029,9,0.5935620799434029,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
chetah...108,0.5497336753958348,0.45058727684094585,0.6806691257084957,0.35514679872656524,8,0.42553944110364345,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
singlecellnet...109,0.7725215414323146,0.7026062604542904,0.8284916905078389,0.005659709939865582,9,0.4159886805801203,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
garnett...110,0.17937087071476707,0.282964360379925,0.4336495309127576,0.5298903431199151,6,0.5298903431199151,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
singleR...111,0.7067688377836298,0.6607860462149873,0.7812592113643783,0,8,0.4421648390519986,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
cellassign...112,0.6803164653324585,0.6409742589051631,0.763614607495975,0,8,0.4082065794128051,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,NA
scmap_cluster...113,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
scmap_cell...114,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
chetah...115,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
singlecellnet...116,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
garnett...117,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
singleR...118,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
cellassign...119,NA,NA,NA,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,TRUE
scmap_cluster...120,0.05702086070396707,0.12955023157948292,0.45985120906546495,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
scmap_cell...121,0.13719028284618176,0.2696456252048617,0.4250653107202267,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
chetah...122,0.5497336753958348,0.45058727684094585,0.6806691257084957,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
singlecellnet...123,0.7725215414323146,0.7026062604542904,0.8284916905078389,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
garnett...124,0.17937087071476707,0.282964360379925,0.4336495309127576,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
singleR...125,0.7067688377836298,0.6607860462149873,0.7812592113643783,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
cellassign...126,0.6803164653324585,0.6409742589051631,0.763614607495975,NA,NA,NA,TRUE,GSE96583_batch1_3_samples,0.9231524454132581,1.6455504675603698,0.0474434057889402,0.02542516049104629,8,0.4276550249465431,0.9784063873875082,2806,17758,GSE96583_8_Stim_Pats,0.9223087932910594,1.6536120995775543,0.07664151368397341,0.06180313098321884,8,0.41740360806508664,0.9656281700763872,2827,17758,FALSE
seurat...127,0.7354612986924591,0.7037364711560938,0.7988942799471391,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,NA
tscan...128,0.3524417709612315,0.39691782392585323,0.49074075948553303,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,NA
sc3...129,0.5497651256794565,0.6287531103868647,0.6537682243376135,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,NA
liger...130,0,0,0.49915971269773335,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,NA
seurat...131,0.8783083308589826,0.8230676801834098,0.9153317032007335,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,TRUE
tscan...132,0.5303572766809216,0.5602933686113849,0.6616725918043477,NA,NA,NA,FALSE,GSE96583_8_Ctrl_Pats,0.8993391951212937,1.6408641369006336,0.07242924394532357,0.06114230616527706,8,0.4103177314656645,0.9657777166220235,2927,17631,GSE96583_8_Stim_Pats,0.8705318178504545,1.6536120995775543,0.07719357949066984,0.06584992343032159,8,0.41740360806508664,0.9650386473787598,2827,17631,TRUE
