method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,train_dataset,train_complexity,train_entropy,train_seq_depth_med,train_seq_depth_IQR,train_cell_types,train_cell_type_max_pctg,train_sparsity,train_sample_num,train_gene_num,test_dataset,test_complexity,test_entropy,test_seq_depth_med,test_seq_depth_IQR,test_cell_types,test_cell_type_max_pctg,test_sparsity,test_sample_num,test_gene_num,sample_pctg,assigned
chetah...24,0.49024449005999104,0.5210220008195079,0.6040649913658709,0.1625441696113074,9,0.2593639575971731,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,NA
singlecellnet...25,0.8435619875358336,0.7547518504378037,0.8855804632810944,0.0021201413427561835,9,0.44240282685512367,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,NA
garnett...26,0.03897677784355849,0.28048611920697464,0.30009535766561923,0.5109540636042402,8,0.5109540636042402,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,NA
singleR...27,0.8235472467736547,0.7389946304938155,0.8707073342581767,0,8,0.44240282685512367,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,NA
cellassign...28,0.6564488311185684,0.6224419534373645,0.7556849411464168,0,8,0.4685512367491166,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,NA
scmap_cluster...29,0.8902779238329881,0.8207918906304293,0.9272261541677804,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
scmap_cell...30,0.9160069654223615,0.8511028525651737,0.9449794434383836,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
chetah...31,0.7939439780628574,0.7267825643961966,0.8569699133439517,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
singlecellnet...32,0.9294674671689395,0.8806738189468999,0.9534224843942225,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
garnett...33,0.43498277502984695,0.4850498544498641,0.5878605526163131,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
singleR...34,0.8877941392466298,0.801618632648215,0.9262771623251079,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
cellassign...35,0.766967819497272,0.6715512067219849,0.8560521883153496,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,TRUE
scmap_cluster...36,0.3515835442695771,0.528571128794477,0.5151912000048806,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
scmap_cell...37,0.30722852963184355,0.42843134945796535,0.49580317436713295,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
chetah...38,0.40704456024712443,0.489312354629227,0.531711066966657,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
singlecellnet...39,0.8155606782335251,0.7275034704831602,0.8638271722322686,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
garnett...40,-0.008913100933073877,0.19225149000175473,0.31882134979482263,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
singleR...41,0.8003739666376518,0.7232101679758385,0.8520334613801981,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
cellassign...42,0.6258714499871127,0.6090879339391903,0.7291376943307699,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.9238444362016549,1.6548925539699355,0.07748352029605643,0.07178790331907023,8,0.4169611307420495,0.9643863493987376,1415,17294,0.1,FALSE
scmap_cluster...43,0.4540500492080672,0.5789792833561007,0.586461944707429,0.3455960382030421,9,0.3455960382030421,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
scmap_cell...44,0.45489433191154244,0.5168348473009036,0.5935063007755103,0.3413512557481429,8,0.3413512557481429,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
chetah...45,0.5012112621943724,0.5074769925636946,0.6133997193898342,0.14962858153519631,9,0.2737884683409975,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
singlecellnet...46,0.8504854365496701,0.7604440126695602,0.890812673505518,0.0021223912274495934,9,0.4457021577644146,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
garnett...47,0.05736388238926891,0.2873561647596748,0.31273077901311747,0.5072515033604528,8,0.5072515033604528,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
singleR...48,0.8161465678274603,0.7273342586670195,0.8660842519522154,0,8,0.44959320834807215,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
cellassign...49,0.6637566551739722,0.6117321191590319,0.7584528743977874,0,8,0.4531305270604882,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,NA
scmap_cluster...50,0.9334216981862724,0.8848984762936086,0.9615055567534451,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
scmap_cell...51,0.9880432575000634,0.9421574286727044,0.9932010990288266,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
chetah...52,0.8201235066894008,0.7151954912361783,0.8939132376100768,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
singlecellnet...53,0.9767432017501843,0.918031223021225,0.9867285621289312,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
garnett...54,0.5871998835866779,0.5615730014371242,0.7433965436959789,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
singleR...55,0.9633661085030925,0.912851132221843,0.9789853889790149,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
cellassign...56,0.8325325950069817,0.744131462948688,0.905419757448024,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,TRUE
scmap_cluster...57,0.37596185893092304,0.5311965721051003,0.5393048475277552,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
scmap_cell...58,0.3913704438553054,0.45534333556983286,0.561871516259276,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
chetah...59,0.45678880648636533,0.47484237221173087,0.583787097228764,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
singlecellnet...60,0.840392617919536,0.7403835435327861,0.8861655543179447,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
garnett...61,-1.0268852795442191e-4,0.22331180293779107,0.31072396158072585,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
singleR...62,0.8015552954298389,0.7056640655518379,0.8588985792996532,NA,NA,NA,TRUE,GSE96583_8_Stim_Pats,0.8671263530322398,1.6548925539699355,0.07465016768821557,0.06323002197293859,8,0.4169611307420495,0.9651011952510338,1415,17294,GSE96583_8_Stim_Pats,0.8940328608367358,1.6536120995775543,0.07719440268301145,0.06577425696773448,8,0.41740360806508664,0.9647140288292907,2827,17294,0.2,FALSE
